Category,Text,Link,Source
1,"medio centenar empresario directivo autónomo cel mantener 
 comidacoloquio regidor leonés bodega regio",https://leon24horas.net/actualidad/el-cel-pide-al-acalde-de-leon-facilitar-el-retorno-de-talento-y-un-entorno-economico-mas-dinamico-y-competitivo/,leon24horas
1,"cofradía dulce nombre jesús nazareno fundación museo 
 diocesano semana santo león suscribir pasado viernes",https://leon24horas.net/actualidad/el-dulce-nombre-cede-varias-tallas-para-el-museo-de-la-semana-santa-de-leon/,leon24horas
1,"petrolera español cumplir amenaza invertir 
 país si gobierno mantener impuesto energético",https://www.lasexta.com/noticias/economia/repsol-cumple-amenaza-lleva-inversiones-fuera-espana_20241021671621c6afcb530001bd35cb.html,lasexta
1,"pesar compartir frontera barrera cultural vecino 
 poder ser notable",https://www.larazon.es/sociedad/frances-viviendo-espana-confiesa-que-entiende-espanoles_202410206715290fe2e54f000186e74e.html,larazon
1,"gobierno españa seguir momento propio estela materia 
 migratorio mientras brusela apostar complicar día día",https://elpais.com/espana/2024-10-21/el-gobierno-ultima-la-reforma-que-facilitara-la-residencia-y-el-trabajo-a-decenas-de-miles-de-extranjeros.html,elpais
1,"economía españa convertir motor crecimiento 
 zona euro",https://www.eleconomista.es/economia/noticias/13040050/10/24/el-dato-que-desmonta-el-milagro-economico-de-espana-producir-mas-no-siempre-genera-prosperidad.html,eleconomista
1,"choque cultural casi inevitable persona trasladar 
 vivir lugar costumbre estilo vida diferente",https://www.abc.es/recreo/estadounidense-vive-espana-palabras-estilismo-gente-pais-20241021070000-nt.html,abc
1,"crisis covid exigir respuesta sector público precedente 
 tiempo paz españa excepción",https://www.elmundo.es/economia/macroeconomia/2024/10/20/67114b9321efa0cb588b458a.html,elmundo
1,"españa poseer verdadero maravilla placer residir cuál 
   pueblo feliz españa",https://www.idealista.com/news/inmobiliario/vivienda/2024/10/20/819270-los-pueblos-mas-felices-de-espana-cuales-son-y-como-es-vivir-aqui,idealista
1,"pueblo puente visitar vez vida 
 parecer venecia realidad españa",https://okdiario.com/curiosidades/parece-venecia-pero-esta-espana-pueblo-puentes-que-hay-que-visitar-vez-vida-13663838,okdiario
1,"  ciudadano capital austria apenas destinar 
  renta pagar lugar vivir gracias",https://www.huffingtonpost.es/politica/es-posible-replicar-el-milagro-viena-espana.html,huffingtonpost
1,"calefacción refrigeración responsable   
  emisión global co",https://www.abc.es/antropia/espana-cola-calefaccion-limpia-europa-politicas-obsoletas-20241021102309-nt.html,abc
1,"conforme adentrar otoño mil pensionista 
 cabeza mensualidad extra fin año jubilado",https://www.seguridad-laboral.es/actualidad/jubilados-cobran-mas-pensiones-altas-espana_20241021.html,seguridad-laboral
1,"españa recibir   total inversión hotelero unión 
 europeo     millón euros consolidar él",https://www.agenttravel.es/noticia-056022_Espana-es-el-principal-destino-de-inversion-hotelera-de-Europa-con-el-25-del-total.html,agenttravel
1,"repaso principal titular prensa nacional internacional 
 económico deportivo rubén amón daniel ramírez garcíamina",https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/espana-madruga/espana-que-madruga-21102024_202410216715eeba596dfb0001cb691b.html,ondacero
1,"proponer elaborar presupuesto personal ahorrar   ingreso 
 endeudar él innecesariamentelo salud financiero salud",https://cadenaser.com/galicia/2024/10/21/el-banco-de-espana-ensena-por-toda-galicia-a-gestionar-el-dinero-propone-elaborar-un-presupuesto-personal-ahorrar-el-10-de-los-ingresos-y-no-endeudarse-innecesariamente-radio-pontevedra/,cadenaser
1,"buena nota poner paciente motivo 
 nominación reconocimiento esfuerzo",https://www.leonoticias.com/leon/conoce-seis-leoneses-nominados-mejor-medico-espana-20241019082101-nt.html,leonoticias
1,"  aventura saber   thats english   emisión directo 
   rtve directo   telediario matinal",https://www.rtve.es/play/videos/directo/la-1/1/,rtve
1,"lunes comenzar concentración selección dos partido 
 canadá italia octubre mucho cara nuevo",https://as.com/futbol/femenino/reencuentro-picante-de-espana-n/,as
1,"agencia efe secretaría cooperación internacional 
 convocar lunes premio internacional rey españa",https://efe.com/cultura/2024-10-21/convocan-premios-rey-espana-periodismo-2025-efe-aecid/,efe
1,"real madrid athletic club fc barcelona rcd mallorca pelear 
 título estadio king abdullah capacidad",https://rfef.es/es/noticias/la-supercopa-de-espana-se-disputara-en-yeda,rfef
1,"asturia comercio electrónico seguir auge   ciento 
 usuario realizar compra línea menos vez mes",https://www.eldiario.es/asturias/ecommerce-tour-mayor-roadshow-espana-comercio-electronico-vuelve-gijon_1_11749362.html,eldiario
1,"manuel navarrete director centro inteligencia terrorismo 
 crimen organizado reconocer pico violenciar",https://elpais.com/espana/2024-10-21/es-innegable-que-hay-una-violencia-contra-las-fuerzas-de-seguridad.html,elpais
1,"experto estadounidense destacar conferencia san luis misuri 
 indispensable contribución español guerra",https://www.abc.es/historia/independencia-eeuu-posible-espana-20241021083936-nt.html,abc
1,"instalación caballeriza real ser escenario campeonato 
 españa caballo árabe gracias acuerdo alcanzado",https://www.ondacero.es/emisoras/andalucia/cordoba/noticias/exito-campeonato-espana-caballo-arabe-caballerizas-reales-cordoba_20241021671606feafcb530001bd1760.html,ondacero
1,goleado azulgrana sevilla regreso gavi año después,https://www.abc.es/deportes/futbol/barca-rival-espana-20241020231009-nt.html,abc
1,"lugar educación industria unir convertir 
 pionero escuela punto referencia empresa líder",https://www.abc.es/natural/escuela-sostenibilidad-universidad-europea-primer-centro-espana-20241021101036-nt.html,abc
1,"prueba celebrar fin semana playa matadero 
 coronar andy criere lucir machado campeón",https://www.lavozdegalicia.es/album/deportes/2024/10/20/mejores-imagenes-campeonato-espana-surf/01101729444234019572335.htm,lavozdegalicia
1,"sabín anunciar último hora pasar varios ciudad 
 españa gira despedida",https://www.elconfidencial.com/cultura/2024-10-21/joaquin-sabina-entradas-gira-fechas-2025_3985805/,elconfidencial
1,"comenzar competir   actualmente poseer carrera deportivo 
 protagonizado grande éxito",https://cadenaser.com/andalucia/2024/10/21/amador-martin-logra-el-primer-puesto-en-el-liii-campeonato-de-espana-de-doma-vaquera-celebrado-en-la-real-escuela-radio-jerez/,cadenaser
1,"vodafonar españa teleco controlado zegona poder romper completo 
 relación proveedor torre vantage tower",https://www.expansion.com/empresas/tecnologia/2024/10/20/67151e74e5fdead8538b458b.html,expansion
1,"presentar herrera cope libro guerra justicia fin 
 impunidad además realizar fotografía diverso",https://www.cope.es/programas/herrera-en-cope/audios/moreno-ocampo-exfiscal-corte-penal-internacional-utopia-pensar-guerra-sobrevivir-20241021_3031415.html,cope
1,"alcalde barcelona jaume collboni conversar mundo acerca 
 tema marcar actualidad nacional",https://www.elmundo.es/cataluna/2024/10/21/671526f6fc6c83dc768b457e.html,elmundo
1,"israel pedir condición tregua tropa participar 
 activamente evitar milicia chií rear yo",https://elpais.com/internacional/2024-10-21/conflicto-en-oriente-proximo-en-directo.html,elpais
1,"largo hoy lunes mañana martes universidad alicante acoger 
 i congreso internacional vicent andrés estellés",https://www.lavanguardia.com/local/valencia/20241021/10032845/comienza-alicante-congreso-internacional-sobre-estelles-cerca-200-inscritos.html,lavanguardia
1,"mil persona congregar puerto catarroja celebrar 
 emblemático concurso contar presencia autoridad",https://www.lasprovincias.es/horta/catarroja-triunfa-lii-concurso-internacional-allipebre-20241020120141-nt.html,lasprovincias
1,"ertzaintza detener dos hombre     año tras ser 
 sorprendido ap vehículo desmontado remolque",https://www.diariovasco.com/alto-deba/arrasate/recuperan-arrasate-tres-motocicletas-robadas-competicion-internacional-20241018170124-nt.html,diariovasco
1,"iglesia santa brígida acoger tercer concierto festival 
 internacional música coral canarias publicado prensa publicado",https://www.santabrigida.es/la-iglesia-de-santa-brigida-acoge-el-tercer-concierto-de-festival-internacional-de-musica-coral-de-canarias/,santabrigida
1,"oafi radio podcast salud fundación internacional 
 artrosis oafi primero fundación paciente elaborar",https://www.larazon.es/podcast/oafi-radio-podcast-salud-fundacion-internacional-artrosis-21-octubre-2024_202410216715d206e2e54f00018754f4.html,larazon
1,"torneo internacional   mil dólares organizado plana sport 
 castellón acabar victoria argentino julio césar porra",https://www.rfet.es/es/noticia/el-internacional-de-castellon-acaba-en-manos-del-argentino-julio-cesar-porras,rfet
1,"amante chocolate mundo cacao general cita 
 alhaurín torre     noviembre tres día",https://alhaurindelatorre.es/agenda/xvii-salon-internacional-del-chocolate/,alhaurindelatorre
1,"cadena catalán joyería trazar plan crecimiento objetivo 
 expandir él escala internacional abrir tienda propio",https://www.modaes.com/empresa/fina-garcia-16-millones-de-ventas-salto-internacional-y-reorganizacion-en-espana,modaes
1,"vídeo mañana ángel carmona seguir grabación podcast 
 lunes jueves   h rtvir directo",https://www.rtve.es/play/videos/directo/24h/4/,rtve
1,"abogado experto derecho internacional energío presentar nuevo 
 informe explorar cómo derecho",https://www.europapress.es/comunicados/sociedad-00909/noticia-comunicado-ricardo-ramos-dagostino-lanza-analisis-derecho-internacional-inversiones-energeticas-20241021091210.html,europapress
1,"convocado acierto revolución bolivarián celebrar caraca 
 día     septiembre necesario congreso",https://mundoobrero.es/2024/10/21/congreso-internacional-contra-el-neofascismo-en-caracas/,mundoobrero
1,"alfs pi acoger segundo congreso internacional bandera azul 
 sostenibilidad salud seguridad cita lugar casa",https://www.radiosirena.es/alfas-acogera-segundo-congreso-internacional-bandera-azul/,radiosirena
1,"día navidad   diciembre   enero   
 ciudad león acoger festival internacional vivir magia",https://www.servimedia.es/noticias/leon-acogera-navidad-festival-internacional-vive-magia/1410284746,servimedia
1,"fundecytpctex lanzar extremadura programa internacional 
 aceleración scairar dirigido emprendedor startups idea",https://www.regiondigital.com/noticias/tecnologia/401953-fundecyt-pctex-ofrece-un-programa-de-aceleracion-internacional-de-seis-meses.html,regiondigital
1,"hechizo boutad   grupo contracultural surgido noche 
 hallowear   atacar mucho opresión sexo",https://www.diariodecadiz.es/ocio/witch-conspiracion-mujeres-infierno-jipis_0_2002594077.html,diariodecadiz
1,"reciente brote mpox áfrica ser desatendir 
 comunidad internacional exigir respuesta urgente evitar",https://www.consalud.es/salud35/internacional/brotes-mpox-en-africa-en-2024-que-esta-fallando-en-respuesta-internacional_149961_102.html,consalud
1,"nuevo episodio historia humanidad suponer reto 
 puesto necesario apostar mix energético",https://www.eldebate.com/economia/20241021/agencia-internacional-energia-pone-fecha-fin-imperio-petroleo_237541.html,eldebate
1,"delegación israelí vinculado industria armamentístico 
 utilizar genocidio gaza concentración enise",https://www.cope.es/emisoras/castilla-y-leon/leon-provincia/leon/noticias/presion-social-frena-presencia-israel-encuentro-internacional-seguridad-informacion-leon-20241021_3031436.html,cope
1,"militar ucranio frente kurájove asegurar número 
 tropa reducir drásticamente contratiempo peor",https://elpais.com/internacional/2024-10-21/a-ucrania-le-faltan-soldados-para-frenar-a-rusia.html,elpais
1,"compañía dirigido david pellicer poner foco ampliación 
 oferta mirada extranjero crecer",https://www.modaes.com/empresa/etnia-barcelona-se-apoya-en-el-mercado-internacional-para-superar-los-100-millones-en-2025,modaes
1,"venezolano hacer cabalmente exigir ahora tocar 
 mismísimo comunidad internacional cumplir parte",https://www.eldebate.com/internacional/20241021/estamos-analizando-pasividad-comunidad-internacional-ante-crisis-venezuela_237373.html,eldebate
1,"colegio internacional casa azul recibir medalla oro 
 municipio orotava motivo cincuenta aniversario",https://tribunadecanarias.es/medalla-de-oro-de-la-orotava-para-el-colegio-internacional-casa-azul/,tribunadecanarias
1,"paco marqués director deportivo club internacional tenis 
 club contar escuela base potente",https://www.industriadeltenis.com/paco-marques-quiero-que-la-escuela-del-club-internacional-sea-la-puerta-de-entrada-para-una-nueva-hornada-de-socios/,industriadeltenis
1,"tras tres semana espectáculo festival internacional circo cerrar 
 puerta tarde domingo gran gala final",https://www.hoyaragon.es/articulo/ad-hoy-aragon/ganadores-circo/20241021102339077907.html,hoyaragon
1,"comunidad madrid participar feria mundial prestigioso 
 alto gastronomía xxx edición salón internacional",https://www.comunidad.madrid/noticias/2024/10/19/comunidad-madrid-participa-xxx-salon-internacional-alimentacion-feria-mundial-prestigiosa-alta-gastronomia,comunidad
1,"protesta cada vez justificado   rechazo turistificación 
 subida precio alquiler sacar casi mil persona",https://www.informacion.es/alicante/2024/10/21/directo-ultimas-noticias-alicante-65627520.html,informacion
1,"país ofrecer forma gratuito último hora conflicto 
 árabeisraelí si querer apoyar periodismo suscríbete",https://elpais.com/internacional/2024-10-20/conflicto-en-oriente-proximo-en-directo.html,elpais
1,"cambio hora   octubre   obligar retrasar reloj 
 hora conocer efecto salud si continuar",https://www.eltiempo.es/noticias/cambio-de-hora-de-octubre-de-2024-sera-el-ultimo-ano-con-horario-de-invierno,eltiempo
1,"conductor moto   año edad ser trasladar 
 hospital viernes grave tras sufrir accidente",https://www.farodevigo.es/gran-vigo/2024/10/21/directo-ultimas-noticias-vigo-hoy-100814074.html,farodevigo
1,"cantabrio   avispa asiática poner jaque apicultor colmena 
 coger colmén",https://www.eldiario.es/cantabria/ultimas-noticias/,eldiario
1,"consultar último noticia españa hoy domingo   octubre  
 actualidad nacional internacional destacado",https://www.antena3.com/noticias/sociedad/noticias-hoy-domingo-20-octubre-2024_20241020671579d6596dfb0001cb2d02.html,antena3
1,"treintena tren madrid comunidad valencia murcia ser 
 cancelar domingo",https://www.20minutos.es/noticia/5645680/0/caos-ferroviario-directo-vuelco-un-tren-cancela-trenes-desconecta-alta-velocidad-que-une-chamartin-con-este/,20minutos
1,"noticia destacado hoy lunes   octubre españa 
 resto mundo marcado actualidad economía",https://theobjective.com/espana/2024-10-21/ultimas-noticias-21-octubre-hoy/,theobjective
1,"autoridad palestino denunciar ataque israelí pasado noche 
 sábado ciudad gazatí beit lahiya norte",https://www.elperiodico.com/es/internacional/20241020/guerra-israel-gaza-oriente-proximo-ultima-hora-directo-102224141,elperiodico
1,"erik tar hag dar detalle situación actual defensa 
 previo partido sábado",https://www.manutd.com/es/news/detail/erik-ten-hag-confirms-team-news-for-brentford-on-19-oct,manutd
1,"vez ver fuego directo aparentemente deliberado 
 posición finul denunciar misión naciones unidas",https://www.larazon.es/internacional/guerra-israel-hizbula-libano-directo-ultimas-noticias-guerra-oriente-medio_20241016670f5a9de2e54f00018284db.html,larazon
1,"último borrador nuevo reglamento extranjería 
 acceso país reducir plazo fomentar inmigrante poder",https://elpais.com/espana/2024-10-21/el-gobierno-ultima-la-reforma-que-facilitara-la-residencia-y-el-trabajo-a-decenas-de-miles-de-extranjeros.html,elpais
1,"seguir directo noticia alicante todo actualidad 
 provincia alicante información noticia playas alicante",https://www.informacion.es/alicante/,informacion
1,"menos persona fallecer decena resultar herido 
 jornada sábado consecuencia nuevo oleada",https://www.elperiodico.com/es/internacional/20241020/directo-ultima-hora-guerra-ucrania-rusia-zelenski-putin-103935417,elperiodico
1,"último contenedor aportado día   mediodía presidenta 
 afirmar mancomunidade seguir trabajar completar llenado",https://www.farodevigo.es/o-morrazo/2024/10/21/directo-ultimas-noticias-cangas-moana-bueu-hoy-100880577.html,farodevigo
1,"rapero puff daddy conocido combs diddy seguir 
 prisión   septiembre tráfico sexual",https://www.europafm.com/noticias/famosos/ultimas-noticias-caso-puff-daddy-nuevas-denuncias-violacion-abuso_2024101967139d7a596dfb0001c9e568.html,europafm
1,"renfe garantizar prestación servicio chamartín excepción 
 dos tren primero hora tren accidentado",https://www.abc.es/economia/ministerio-transportes-ante-caos-ferroviario-podemos-afirmar-20241020130338-nt.html,abc
1,"directo   último noticia alicante hoy   seguir todo información 
 provincia información   audiencia absolver ripoll lorente",https://www.informacion.es/alicante/2024/10/15/directo-ultimas-noticias-alicante-65627520.html,informacion
1,"tarde circulación tren alto velocidad madrid 
 ver gravemente interrumpido debido descarrilamiento ocurrido",https://www.epe.es/es/madrid/20240423/ultima-hora-actualidad-madrid-noticias-97908048,epe
1,"familia rehén reclamar muerte sinwar servir 
 cerrar acuerdo hamá   ministro exteriores israelí",https://elpais.com/internacional/2024-10-17/conflicto-en-oriente-proximo-en-directo.html,elpais
1,"todo información provincia alicante momento    
 persona celebrar cuarto centenario milagro pan",https://www.informacion.es/alicante/2024/10/19/ultimas-noticias-directo-alicante-65744499.html,informacion
1,"israel escuchar eeuu tomar propio decisión posible 
 ataque irán señalar oficina primero ministro israelí",https://www.larazon.es/internacional/guerra-directo-israel-hizbula-hamas-ultimas-noticias-oriente-proximo_20241015670e09caafcb530001e8fae5.html,larazon
1,"servicio andaluz salud sas   multitudinario protestar granada 
 gestión sanitario andalucía recuerdo spirimar  ",https://www.abc.es/instituciones/sas/,abc
1,"desahucio frustrado alicante empresa desokupación renunciar 
 desalojar familia fuerza ambos parte acordar",https://www.informacion.es/alicante/2024/10/18/directo-ultimas-noticias-alicante-65627520.html,informacion
1,"aquí reacción último noticia muerte liam payne 
 exintegrante one direction fallecer   año tras caer",https://us.as.com/tikitakas/reacciones-a-la-muerte-de-liam-payne-ultima-hora-en-vivo-harry-styles-zayn-malik-otras-celebridades-n/,us
1,"seguir vivo directo último hora conflicto librar israel 
 gaza líbano guerra rusia ucrania último hora",https://as.com/actualidad/politica/guerra-israel-palestina-y-rusia-ucrania-en-directo-israel-mata-a-yahya-sinwar-lider-de-hamas-y-cerebro-del-7-o-n/,as
1,"presidente cámara representante unidos mike 
 johnson confirmar",https://www.europapress.es/internacional/noticia-guerra-israel-directo-ultimas-noticias-ataques-libano-gaza-20241015074453.html,europapress
1,"tras decisión judicial ordenar traslado migrant 
 embarcar primero hora mañana nave guardia",https://elpais.com/internacional/2024-10-19/los-ultimos-12-deportados-que-quedaban-en-albania-van-ya-camino-de-italia-y-constatan-el-fracaso-del-plan-de-meloni.html,elpais
1,"seguir directo guerra israel líbano ir franja gaza 
 bombardeo número muerto último noticia",https://www.abc.es/internacional/guerra-israel-iran-libano-directo-hoy-conflicto-oriente-proximo-20241011134138-di.html,abc
1,"seguir vivo directo último hora conflicto librar israel 
 gaza líbano guerra rusia ucrania último hora",https://as.com/actualidad/politica/guerra-israel-palestina-y-rusia-ucrania-en-directo-netanyahu-detalla-a-eeuu-como-sera-su-posible-ataque-a-iran-n/,as
1,"gobierno atravesar tormenta imprevisto complicación 
 judicial esperanza llegar lado presupuesto",https://www.eldiario.es/politica/ultima-hora-actualidad-politica-directo_6_11749072.html,eldiario
1,"legitimidad gobierno deber duda deber estar él 
 líder oposición",https://www.elperiodico.com/es/opinion/20241021/reconducir-politica-espanola-pp-psoe-editorial-109901455,elperiodico
1,"aritmética electoral hacer población musulmán área 
 metropolitana detroit clave incluso poder decidir",https://www.elconfidencial.com/mundo/2024-10-21/la-politica-exterior-nunca-decide-unas-elecciones-en-eeuu-excepto-ahora-y-la-culpa-la-tiene-israel_3987188/,elconfidencial
1,"pesar desaforado palabra donald trumpir elección 
 kamala harris presidenta unidos suponer",https://www.lavanguardia.com/internacional/20241021/10037269/politica-exterior-pariente-pobre.html,lavanguardia
1,"unidos donald trump kamalo harris endurecer tono 
 mitin descalificación caso trump incluir",https://www.rtve.es/play/videos/telediario-fin-de-semana/eeuu-polarizacion-politica-aumenta-casos-intimidacion-vecinos-michigan/16295846/,rtve
1,"asunto político social tratado frecuencia 
 producto cultural ver él forma concienciar",https://elpais.com/cultura/2024-10-19/compromiso-o-panfleto-como-debe-relacionarse-la-cultura-con-la-politica.html,elpais
1,"impredecibilidad formar parte segundo presidencia 
 opinión desastre unidos mundo",https://www.elcorreogallego.es/opinion/2024/10/21/politica-exterior-donald-trump-109942971.html,elcorreogallego
1,"feijóo conversar domingo ayuso comprender razón 
 ver él sánchez tras llamar él corrupto líder pp",https://www.elespanol.com/espana/politica/20241021/actualidad-politica-directo-juez-caso-koldo-interroga-cargo-transportes-exsecretario-general-correos/895260467_10.html,elespanol
1,"ponencia político coalición debatir base hablar 
 soberanismo gradualisto abogar república confederal",https://www.diariovasco.com/politica/bildu-asume-derecho-decidir-pactado-debate-sobre-20241021000116-nt.html,diariovasco
1,"titular uif integrante oficialismo esperar nuevo gobierno 
 enmienda profundo ámbito incluido",https://elpais.com/mexico/2024-10-21/pablo-gomez-lo-que-queremos-de-claudia-sheinbaum-es-una-reforma-economica-politica-y-sindical.html,elpais
1,"sabadell teatro farándula x   ciclo óperar cataluña  
 temporada ópero sabadell kenneth tarver berna perl milar perisic",https://scherzo.es/sabadell-la-boheme-puccini-con-lectura-politica/,scherzo
1,tertulia   escuchar podcast tensión político radio popular,https://radiopopular.com/podcast/tension-politica,radiopopular
1,"consejo movilidad transformación digital josé luis sanz merino 
 incidir hoy necesidad poner voluntad político",https://www.larazon.es/castilla-y-leon/sans-merino-pide-voluntad-politica-poner-marcha-electrificacion-via-ferrea-portugal_2024102167161f25afcb530001bd3271.html,larazon
1,"natalia chueco único representante español denominado comisión 
 sombra eurocities",https://www.heraldo.es/noticias/aragon/zaragoza/2024/10/21/alcaldesa-natalia-chueca-participa-cumbre-politica-eurocities-estrasburgo-1771338.html,heraldo
1,"jurista ruido plataforma constituir hacer veinte 
 año llevar caso ruido todo españa lograr",https://www.diariodefuerteventura.com/noticia/%E2%80%9Cexiste-un-problema-de-sordera-pol%C3%ADtica-con-la-contaminaci%C3%B3n-ac%C3%BAstica%E2%80%9D,diariodefuerteventura
1,"ana blandiana llegar perro mundo   timisoarir rumanía 
 comunismo desplegar dentellada",https://www.elmundo.es/cultura/literatura/2024/10/20/671434fffdddff6e068b458e.html,elmundo
1,"alumnado posgrado visitar sala prensa 
 dependencia palacio navarra sede ejecutivo",https://www.navarra.es/es/-/nota-prensa/estudiantes-del-master-de-comunicacion-politica-y-corporativa-de-la-universidad-de-navarra-conocen-la-gestion-comunicativa-del-gobierno-foral-1,navarra
1,"derecha necesitar ganar debate lanzar propuesta solo 
 desmovilizar izquierda través desilusión desencanto",https://spanishrevolution.net/opinion-el-hastio-como-herramienta-politica/,spanishrevolution
1,"reivindicar servicio público calidad mantenimiento mejora 
 política abono incremento número",https://www.zamora24horas.com/local/reclaman-mantenimiento-politica-abonos-mejora-servicios-ferroviarios-en-zamora_15129927_102.html,zamora24horas
1,"faltar dos semana elección unidos 
 perfilar comicio ajustado historia moderno",https://www.diaridetarragona.com/opinion/la-mirada/la-politica-exterior-de-eeuu-con-harris-o-trump-EE21522521,diaridetarragona
1,"presidente gobierno defender actuación exministro ábalo 
 después conocer indicio lanzar",https://elpais.com/espana/2024-10-17/ultima-hora-de-la-actualidad-politica-en-directo.html,elpais
1,"maestra colombiano nominado latin grammy decir querer 
 despertar colombia ceguera violencia reivindicar lucha",https://elpais.com/america-futura/2024-10-19/martina-camargo-con-la-tambora-hago-politica-es-una-voz-que-dice-despierta-colombia.html,elpais
1,"asistir ejercicio permanente cinismo 
 residir ver paja ojo ajeno ignorar viga",https://www.abc.es/opinion/pedro-garcia-cuartango-etica-politica-20241019191823-nt.html,abc
1,"ministro óscar lópez criticar forma tanto destestable hacer 
 política ayuso representar ola ultra invadir europa",https://www.elespanol.com/espana/politica/20241021/gobierno-ve-gravisimo-ayuso-rechace-reunirse-sanchez-moncloa-representa-peor-politica/895160540_0.html,elespanol
1,"opinión   solo conseguir desdén ciudadano ver 
 representado concernido   desafección político fernando",https://www.diariodeburgos.es/noticia/zb4109bff-0e23-05f3-31e396bc40219769/202410/desafeccion-politica,diariodeburgos
1,"red social cambiar panorama político relación 
 adolescente asunto gubernamental",https://www.elnortedecastilla.es/segovia/jovenes-politica-relacion-dificil-20241020181018-nt.html,elnortedecastilla
1,"diccionario real academia decir forajido delincuente 
 andar poblado huir justicia",https://www.diariodeleon.es/opinion/241021/1656166/forajido-cabalga-nuevo.html,diariodeleon
1,"gasto campaña elección unidos alcanzar 
 nivel precedente impulsado principalmente donación",https://www.france24.com/es/programas/camino-a-la-casa-blanca-el-podcast/20241020-%F0%9F%8E%A7-el-precio-de-la-pol%C3%ADtica-gasto-electoral-en-ee-uu-2024-supera-todos-los-pron%C3%B3sticos,france24
1,"considerar aceptar invitación sánchez mínimo respeto 
 institucional ayuso obligación ir presidenta",https://www.20minutos.es/noticia/5645858/0/gobierno-ve-gravisimo-que-ayuso-no-se-reuna-con-sanchez-asegura-que-representa-peor-politica/,20minutos
1,"economía españa convertir motor crecimiento 
 zona euro",https://www.eleconomista.es/economia/noticias/13040050/10/24/el-dato-que-desmonta-el-milagro-economico-de-espana-producir-mas-no-siempre-genera-prosperidad.html,eleconomista
1,"ministro economía considerar norma sector estratégico 
 equilibrado",https://cincodias.elpais.com/companias/2024-10-21/carlos-cuerpo-confirma-que-el-gobierno-prorrogara-el-escudo-antiopas.html,cincodias
1,"kamala harris donald trump próximo protagonista 
 milagro económico unidos ganar ganar elección",https://www.expansion.com/economia/politica/2024/10/20/67155c43468aeb7f2b8b4583.html,expansion
1,"federico comentar luis f quintero todo actualidad económico centrado 
 informe lm reforma sánchez ir",https://esradio.libertaddigital.com/fonoteca/2024-10-21/prensa-economica-las-reformas-necesarias-para-la-supervivencia-de-la-economia-espanola-p20-s1701578-7176422.html,esradio
1,"capitalismo español siempre dificultad parecer 
 congénita crear empleo suficiente calidad",https://www.lavanguardia.com/economia/20241020/10035460/que-falla-economia.html,lavanguardia
1,"ignacio rodríguez burgo explicar minuto ver 
 premio nobel economía agamenón porquero",https://www.ondacero.es/programas/noticias-fin-de-semana/audios-podcast/minuto-economico/minuto-economico-que-tiene-que-ver-premio-nobel-economia-agamenon-porquero_202410206715132d596dfb0001cadbdd.html,ondacero
1,"cav navarra confirmar especialización industrial economía 
 ambos comunidad registrar mayor contribución",https://www.eitb.eus/es/noticias/economia/detalle/9607391/la-cav-y-navarra-confirman-su-especializacion-industrial-en-economia-del-estado/,eitb
1,"si querer disfrutar momento entretenimiento mientras aprend 
 emprendimiento economía existir varios serie perfecto",https://www.20minutos.es/lainformacion/economia-y-finanzas/las-mejores-series-sobre-economia-emprendimiento-5643255/,20minutos
1,"economía aragonés avanzar pleno rendimiento   tras evolución 
 positivo despedir último ejercicio",https://www.elmundo.es/economia/2024/10/18/67047b4cfdddff39328b458e.html,elmundo
1,"medida fomentar crecimiento sostenible mismo 
 artificio temporal gasto público",https://www.libremercado.com/2024-10-21/jose-maria-rotellar-las-reformas-necesarias-para-la-supervivencia-de-la-economia-espanola-y-que-sanchez-no-tomara-7175342/,libremercado
1,"economía españa convertir motor crecimiento 
 zona euro",https://www.eleconomista.es/economia/noticias/13040050/10/24/el-dato-que-desmonta-el-milagro-economico-de-espana-producir-mas-no-siempre-genera-prosperidad.html,eleconomista
1,"economía español volver sorprender positivamente 
 actividad económico comportamiento mejor previsto",https://www.bbva.com/es/es/economia-y-finanzas/podcast-bbva-research-mejora-sus-estimaciones-de-crecimiento-de-la-economia-espanola-para-2024-y-2025/,bbva
1,"universidad murcia presentar viernes resultado 
 estudio economía sumergido irregularidad laboral región",https://www.um.es/web/sala-prensa/-/un-informe-de-la-umu-estima-la-econom%C3%ADa-regional-en-el-17-4-por-ciento-del-pib,um
1,"  millón persona trabajar entidad combatir 
 desigualdad redistribución equitativo",https://www.nuevatribuna.es/articulo/actualidad/laboral-empleo-proyecto-ley-integral-impulso-economia-social/20241020192117231591.html,nuevatribuna
1,"lugar planeta oro negro cambiar 
 economía país guyana abrazar petróleo",https://www.xataka.com/energia/economia-mayor-crecimiento-diminuto-pais-sudamerica-le-va-bien-que-esta-ingresando-2-000-dolares-a-cada-hogar,xataka
1,"seminario campus américo titulado huir fuego caer 
 brasa mujer niña víctima trata sexual analizar",https://www.ull.es/portal/noticias/2024/seminario-analiza-economia-del-mercado-sexual-prostitucional/,ull
1,"esquerra republicano papel central dirección 
 economía catalán   solo último tres año",https://catalunyaplural.cat/es/una-nueva-esquerra-nacional-para-transformar-la-economia-catalana/,catalunyaplural
